;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
05.01.2021 05:28:07,137;2;68.400;33,8;23,3
05.01.2021 05:28:07,144;2;68.400;33,8;23,3
05.01.2021 05:32:29,220;2;68.400;33,8;23,3
05.01.2021 05:32:29,230;2;68.400;33,8;23,3
05.01.2021 05:32:29,237;2;66.320;33,8;23,3
05.01.2021 05:37:00,835;2;66.320;33,8;23,3
05.01.2021 05:37:00,840;2;66.320;33,9;23,3
05.01.2021 05:37:00,847;2;63.760;33,9;23,3
05.01.2021 05:41:32,446;2;63.760;33,9;23,3
05.01.2021 05:41:32,456;2;63.760;33,9;23,3
05.01.2021 05:41:32,464;2;62.440;33,9;23,3
05.01.2021 05:50:35,666;2;62.440;33,9;23,3
05.01.2021 05:50:35,670;2;62.440;33,9;23,3
05.01.2021 05:50:35,676;2;62.660;33,9;23,3
05.01.2021 05:55:07,275;2;62.660;33,9;23,3
05.01.2021 05:55:07,280;2;62.660;33,9;23,3
05.01.2021 05:55:07,288;2;63.620;33,9;23,3
05.01.2021 05:59:38,884;2;63.620;33,9;23,3
05.01.2021 05:59:38,893;2;63.620;33,8;23,3
05.01.2021 05:59:38,901;2;64.720;33,8;23,3
05.01.2021 06:04:10,497;2;64.720;33,8;23,3
05.01.2021 06:04:10,501;2;64.720;33,8;23,3
05.01.2021 06:04:10,507;2;65.620;33,8;23,3
05.01.2021 06:08:42,112;2;65.620;33,8;23,3
05.01.2021 06:08:42,114;2;65.620;33,9;23,3
05.01.2021 06:08:42,119;2;66.720;33,9;23,3
05.01.2021 06:13:13,724;2;66.720;33,9;23,3
05.01.2021 06:13:13,733;2;66.720;33,9;23,3
05.01.2021 06:13:13,739;2;67.640;33,9;23,3
05.01.2021 06:17:45,334;2;67.640;33,9;23,3
05.01.2021 06:17:45,342;2;67.640;33,9;23,3
05.01.2021 06:17:45,347;2;67.420;33,9;23,3
05.01.2021 06:22:16,951;2;67.420;33,9;23,3
05.01.2021 06:22:16,954;2;67.420;33,9;23,3
05.01.2021 06:22:16,959;2;66.520;33,9;23,3
05.01.2021 06:26:48,566;2;66.520;33,9;23,3
05.01.2021 06:26:48,570;2;66.520;33,9;23,3
05.01.2021 06:26:48,575;2;65.980;33,9;23,3
05.01.2021 06:31:20,183;2;65.980;33,9;23,3
05.01.2021 06:31:20,191;2;65.980;33,9;23,3
05.01.2021 06:31:20,196;2;66.560;33,9;23,3
05.01.2021 06:35:51,831;2;66.560;33,9;23,3
05.01.2021 06:35:51,837;2;66.560;33,9;23,3
05.01.2021 06:35:51,840;2;67.000;33,9;23,3
05.01.2021 06:40:23,452;2;67.000;33,9;23,3
05.01.2021 06:40:23,466;2;67.000;34;23,3
05.01.2021 06:40:23,469;2;67.740;34;23,3
05.01.2021 06:44:55,058;2;67.740;34;23,3
05.01.2021 06:44:55,066;2;67.740;33,9;23,3
05.01.2021 06:44:55,072;2;68.420;33,9;23,3
05.01.2021 06:49:26,669;2;68.420;33,9;23,3
05.01.2021 06:49:26,671;2;68.420;34;23,3
05.01.2021 06:49:26,676;2;69.320;34;23,3
05.01.2021 06:53:58,280;2;69.320;34;23,3
05.01.2021 06:53:58,283;2;69.320;34;23,3
05.01.2021 06:53:58,287;2;70.180;34;23,3
05.01.2021 06:58:29,891;2;70.180;34;23,3
05.01.2021 06:58:29,900;2;70.180;34;23,3
05.01.2021 06:58:29,905;2;70.800;34;23,3
05.01.2021 07:03:01,513;2;70.800;34;23,3
05.01.2021 07:03:01,516;2;70.800;34;23,3
05.01.2021 07:03:01,521;2;71.560;34;23,3
05.01.2021 07:07:33,124;2;71.560;34;23,3
05.01.2021 07:07:33,133;2;71.560;34;23,3
05.01.2021 07:07:33,139;2;72.100;34;23,3
05.01.2021 07:12:04,735;2;72.100;34;23,4
05.01.2021 07:12:04,739;2;72.100;34;23,4
05.01.2021 07:12:04,745;2;72.780;34;23,4
05.01.2021 07:16:36,341;2;72.780;34;23,4
05.01.2021 07:16:36,356;2;72.780;34;23,4
05.01.2021 07:16:36,362;2;73.260;34;23,4
05.01.2021 07:21:07,954;2;73.260;34;23,4
05.01.2021 07:21:07,957;2;73.260;34;23,4
05.01.2021 07:21:07,965;2;73.880;34;23,4
05.01.2021 07:25:39,565;2;73.880;34;23,4
05.01.2021 07:25:39,574;2;73.880;34;23,4
05.01.2021 07:25:39,580;2;74.440;34;23,4
05.01.2021 07:30:11,174;2;74.440;34;23,3
05.01.2021 07:30:11,182;2;74.440;34,2;23,3
05.01.2021 07:30:11,187;2;75.460;34,2;23,3
05.01.2021 07:34:42,785;2;75.460;34,2;23,3
05.01.2021 07:34:42,789;2;75.460;34,2;23,3
05.01.2021 07:34:42,794;2;74.720;34,2;23,3
05.01.2021 07:39:14,392;2;74.720;34,2;23,3
05.01.2021 07:39:14,400;2;74.720;34,3;23,3
05.01.2021 07:39:14,405;2;75.880;34,3;23,3
05.01.2021 07:43:46,082;2;75.880;34,3;23,3
05.01.2021 07:43:46,085;2;75.880;33,8;23,3
05.01.2021 07:43:46,090;2;91.220;33,8;23,3
05.01.2021 07:48:17,605;2;91.220;33,8;22,8
05.01.2021 07:48:17,608;2;91.220;29,6;22,8
05.01.2021 07:48:17,613;2;115.540;29,6;22,8
05.01.2021 07:52:49,082;2;115.540;29,6;22
05.01.2021 07:52:49,101;2;115.540;29,4;22
05.01.2021 07:52:49,105;2;138.580;29,4;22
05.01.2021 07:57:20,503;2;138.580;29,4;21,3
05.01.2021 07:57:20,511;2;138.580;29,8;21,3
05.01.2021 07:57:20,516;2;154.460;29,8;21,3
05.01.2021 08:01:51,949;2;154.460;29,8;21,1
05.01.2021 08:01:51,959;2;154.460;31,7;21,1
05.01.2021 08:01:51,964;2;162.000;31,7;21,1
05.01.2021 08:06:23,420;2;162.000;31,7;21,4
05.01.2021 08:06:23,423;2;162.000;32;21,4
05.01.2021 08:06:23,429;2;165.560;32;21,4
05.01.2021 08:10:54,891;2;165.560;32;21,6
05.01.2021 08:10:54,900;2;165.560;32,3;21,6
05.01.2021 08:10:54,906;2;167.240;32,3;21,6
05.01.2021 08:15:26,377;2;167.240;32,3;21,9
05.01.2021 08:15:26,387;2;167.240;32,6;21,9
05.01.2021 08:15:26,392;2;166.420;32,6;21,9
05.01.2021 08:19:57,873;2;166.420;32,6;22
05.01.2021 08:19:57,883;2;166.420;32,9;22
05.01.2021 08:19:57,889;2;165.980;32,9;22
05.01.2021 08:24:29,372;2;165.980;32,9;22,2
05.01.2021 08:24:29,378;2;165.980;32,9;22,2
05.01.2021 08:24:29,382;2;164.180;32,9;22,2
05.01.2021 08:29:00,888;2;164.180;32,9;22,3
05.01.2021 08:29:00,896;2;164.180;33,1;22,3
05.01.2021 08:29:00,899;2;162.300;33,1;22,3
05.01.2021 08:29:02,859;2;162.300;33,1;22,3
05.01.2021 08:29:02,861;2;162.300;33,1;22,3
05.01.2021 08:29:02,866;2;162.300;33,1;22,3
05.01.2021 08:29:05,188;2;162.300;33,1;22,3
05.01.2021 08:29:05,190;2;162.300;33,1;22,3
05.01.2021 08:29:05,195;2;162.300;33,1;22,3
05.01.2021 08:29:07,219;2;162.300;33,1;22,3
05.01.2021 08:29:07,221;2;162.300;33,1;22,3
05.01.2021 08:29:07,226;2;162.300;33,1;22,3
05.01.2021 08:29:09,247;2;162.300;33,1;22,3
05.01.2021 08:29:09,256;2;162.300;33,1;22,3
05.01.2021 08:29:09,262;2;162.300;33,1;22,3
05.01.2021 08:33:31,266;2;162.300;33,1;22,5
05.01.2021 08:33:31,276;2;162.300;33,3;22,5
05.01.2021 08:33:31,282;2;160.140;33,3;22,5
05.01.2021 08:38:02,814;2;160.140;33,3;22,6
05.01.2021 08:38:02,817;2;160.140;33,5;22,6
05.01.2021 08:38:02,820;2;157.640;33,5;22,6
05.01.2021 08:42:34,372;2;157.640;33,5;22,8
05.01.2021 08:42:34,375;2;157.640;33,6;22,8
05.01.2021 08:42:34,379;2;155.180;33,6;22,8
05.01.2021 08:51:37,603;2;155.180;33,6;23
05.01.2021 08:51:37,606;2;155.180;33,3;23
05.01.2021 08:51:37,612;2;163.600;33,3;23
05.01.2021 08:56:09,150;2;163.600;33,3;22,7
05.01.2021 08:56:09,158;2;163.600;30,6;22,7
05.01.2021 08:56:09,163;2;172.460;30,6;22,7
05.01.2021 09:00:40,706;2;172.460;30,6;22,5
05.01.2021 09:00:40,709;2;172.460;31,2;22,5
05.01.2021 09:00:40,714;2;176.140;31,2;22,5
05.01.2021 09:05:12,260;2;176.140;31,2;22,5
05.01.2021 09:05:12,270;2;176.140;31,3;22,5
05.01.2021 09:05:12,275;2;177.220;31,3;22,5
05.01.2021 09:09:43,824;2;177.220;31,3;22,7
05.01.2021 09:09:43,832;2;177.220;31,8;22,7
05.01.2021 09:09:43,838;2;176.400;31,8;22,7
05.01.2021 09:14:15,393;2;176.400;31,8;22,8
05.01.2021 09:14:15,396;2;176.400;31,9;22,8
05.01.2021 09:14:15,401;2;180.060;31,9;22,8
05.01.2021 09:18:46,941;2;180.060;31,9;22,8
05.01.2021 09:18:46,952;2;180.060;30,6;22,8
05.01.2021 09:18:46,957;2;185.460;30,6;22,8
05.01.2021 09:23:18,494;2;185.460;30,6;22,5
05.01.2021 09:23:18,503;2;185.460;30,9;22,5
05.01.2021 09:23:18,508;2;186.520;30,9;22,5
05.01.2021 09:27:50,050;2;186.520;30,9;22,5
05.01.2021 09:27:50,053;2;186.520;31,4;22,5
05.01.2021 09:27:50,059;2;181.860;31,4;22,5
05.01.2021 09:32:21,615;2;181.860;31,4;22,6
05.01.2021 09:32:21,625;2;181.860;31,7;22,6
05.01.2021 09:32:21,631;2;171.740;31,7;22,6
05.01.2021 09:41:24,750;2;171.740;31,7;22,8
05.01.2021 09:41:24,759;2;171.740;32,4;22,8
05.01.2021 09:41:24,764;2;163.740;32,4;22,8
05.01.2021 09:50:27,862;2;163.740;32,4;22,7
05.01.2021 09:50:27,870;2;163.740;31,1;22,7
05.01.2021 09:50:27,876;2;177.520;31,1;22,7
05.01.2021 09:54:59,385;2;177.520;31,1;22,2
05.01.2021 09:54:59,387;2;177.520;30,2;22,2
05.01.2021 09:54:59,393;2;186.600;30,2;22,2
05.01.2021 09:59:30,929;2;186.600;30,2;22,1
05.01.2021 09:59:30,932;2;186.600;30,5;22,1
05.01.2021 09:59:30,937;2;190.660;30,5;22,1
05.01.2021 10:04:02,447;2;190.660;30,5;22,1
05.01.2021 10:04:02,451;2;190.660;30,9;22,1
05.01.2021 10:04:02,456;2;189.920;30,9;22,1
05.01.2021 10:08:33,971;2;189.920;30,9;22,2
05.01.2021 10:08:33,975;2;189.920;31,1;22,2
05.01.2021 10:08:33,981;2;187.760;31,1;22,2
05.01.2021 10:13:05,499;2;187.760;31,1;22,3
05.01.2021 10:13:05,503;2;187.760;31,2;22,3
05.01.2021 10:13:05,512;2;185.920;31,2;22,3
05.01.2021 10:17:37,028;2;185.920;31,2;22,4
05.01.2021 10:17:37,038;2;185.920;31,4;22,4
05.01.2021 10:17:37,044;2;183.900;31,4;22,4
05.01.2021 10:22:08,558;2;183.900;31,4;22,5
05.01.2021 10:22:08,562;2;183.900;31,5;22,5
05.01.2021 10:22:08,568;2;182.460;31,5;22,5
05.01.2021 10:26:40,094;2;182.460;31,5;22,5
05.01.2021 10:26:40,098;2;182.460;31,7;22,5
05.01.2021 10:26:40,104;2;180.700;31,7;22,5
05.01.2021 10:31:11,633;2;180.700;31,7;22,5
05.01.2021 10:31:11,636;2;180.700;31,8;22,5
05.01.2021 10:31:11,642;2;180.200;31,8;22,5
05.01.2021 10:35:43,170;2;180.200;31,8;22,6
05.01.2021 10:35:43,178;2;180.200;31,8;22,6
05.01.2021 10:35:43,185;2;179.440;31,8;22,6
05.01.2021 10:40:14,710;2;179.440;31,8;22,6
05.01.2021 10:40:14,712;2;179.440;31,8;22,6
05.01.2021 10:40:14,719;2;178.080;31,8;22,6
05.01.2021 10:44:46,254;2;178.080;31,8;22,7
05.01.2021 10:44:46,257;2;178.080;31,9;22,7
05.01.2021 10:44:46,263;2;176.920;31,9;22,7
05.01.2021 10:49:17,797;2;176.920;31,9;22,7
05.01.2021 10:49:17,807;2;176.920;31,9;22,7
05.01.2021 10:49:17,813;2;176.540;31,9;22,7
05.01.2021 10:53:49,349;2;176.540;31,9;22,8
05.01.2021 10:53:49,353;2;176.540;32;22,8
05.01.2021 10:53:49,359;2;176.440;32;22,8
05.01.2021 10:58:20,908;2;176.440;32;22,8
05.01.2021 10:58:20,917;2;176.440;32;22,8
05.01.2021 10:58:20,923;2;176.780;32;22,8
05.01.2021 11:02:52,470;2;176.780;32;22,9
05.01.2021 11:02:52,472;2;176.780;32;22,9
05.01.2021 11:02:52,477;2;176.780;32;22,9
05.01.2021 11:07:24,130;2;176.780;32;22,9
05.01.2021 11:07:24,132;2;176.780;32;22,9
05.01.2021 11:07:24,138;2;176.320;32;22,9
05.01.2021 11:11:55,696;2;176.320;32;23
05.01.2021 11:11:55,704;2;176.320;32;23
05.01.2021 11:11:55,710;2;176.300;32;23
05.01.2021 11:16:27,269;2;176.300;32;23
05.01.2021 11:16:27,279;2;176.300;32;23
05.01.2021 11:16:27,284;2;176.500;32;23
05.01.2021 11:20:58,842;2;176.500;32;23,1
05.01.2021 11:20:58,852;2;176.500;31,9;23,1
05.01.2021 11:20:58,857;2;176.880;31,9;23,1
05.01.2021 11:25:30,418;2;176.880;31,9;23,1
05.01.2021 11:25:30,420;2;176.880;31,9;23,1
05.01.2021 11:25:30,425;2;176.640;31,9;23,1
05.01.2021 11:30:02,000;2;176.640;31,9;23,1
05.01.2021 11:30:02,004;2;176.640;31,9;23,1
05.01.2021 11:30:02,009;2;176.740;31,9;23,1
05.01.2021 11:30:03,968;2;176.740;31,9;23,1
05.01.2021 11:30:03,977;2;176.740;31,9;23,1
05.01.2021 11:30:03,982;2;176.740;31,9;23,1
05.01.2021 11:30:06,298;2;176.740;31,9;23,1
05.01.2021 11:30:06,301;2;176.740;31,9;23,1
05.01.2021 11:30:06,306;2;176.740;31,9;23,1
05.01.2021 11:30:08,326;2;176.740;31,9;23,1
05.01.2021 11:30:08,396;2;176.740;31,9;23,1
05.01.2021 11:30:08,400;2;176.740;31,9;23,1
05.01.2021 11:30:10,359;2;176.740;31,9;23,1
05.01.2021 11:30:10,361;2;176.740;31,9;23,1
05.01.2021 11:30:10,366;2;176.740;31,9;23,1
05.01.2021 11:34:32,435;2;176.740;31,9;23,2
05.01.2021 11:34:32,452;2;176.740;31,9;23,2
05.01.2021 11:34:32,458;2;178.100;31,9;23,2
05.01.2021 11:39:04,012;2;178.100;31,9;23,2
05.01.2021 11:39:04,020;2;178.100;31,9;23,2
05.01.2021 11:39:04,026;2;178.300;31,9;23,2
05.01.2021 11:43:35,605;2;178.300;31,9;23,2
05.01.2021 11:43:35,609;2;178.300;32;23,2
05.01.2021 11:43:35,614;2;177.340;32;23,2
05.01.2021 11:48:07,201;2;177.340;32;23,2
05.01.2021 11:48:07,203;2;177.340;32;23,2
05.01.2021 11:48:07,209;2;176.860;32;23,2
05.01.2021 11:52:38,796;2;176.860;32;23,3
05.01.2021 11:52:38,802;2;176.860;32,1;23,3
05.01.2021 11:52:38,805;2;176.160;32,1;23,3
05.01.2021 11:57:10,401;2;176.160;32,1;23,3
05.01.2021 11:57:10,405;2;176.160;32,2;23,3
05.01.2021 11:57:10,413;2;176.380;32,2;23,3
05.01.2021 12:01:42,003;2;176.380;32,2;23,3
05.01.2021 12:01:42,007;2;176.380;32;23,3
05.01.2021 12:01:42,014;2;176.320;32;23,3
05.01.2021 12:06:13,603;2;176.320;32;23,3
05.01.2021 12:06:13,605;2;176.320;32;23,3
05.01.2021 12:06:13,611;2;176.640;32;23,3
05.01.2021 12:10:45,206;2;176.640;32;23,3
05.01.2021 12:10:45,214;2;176.640;32;23,3
05.01.2021 12:10:45,219;2;177.140;32;23,3
05.01.2021 12:15:16,844;2;177.140;32;23,3
05.01.2021 12:15:16,848;2;177.140;31,8;23,3
05.01.2021 12:15:16,855;2;178.760;31,8;23,3
05.01.2021 12:19:48,443;2;178.760;31,8;23,3
05.01.2021 12:19:48,453;2;178.760;31,6;23,3
05.01.2021 12:19:48,460;2;181.320;31,6;23,3
05.01.2021 12:24:20,049;2;181.320;31,6;23,3
05.01.2021 12:24:20,057;2;181.320;31,5;23,3
05.01.2021 12:24:20,062;2;183.080;31,5;23,3
05.01.2021 12:28:51,648;2;183.080;31,5;23,3
05.01.2021 12:28:51,658;2;183.080;31,5;23,3
05.01.2021 12:28:51,664;2;183.740;31,5;23,3
05.01.2021 12:33:23,251;2;183.740;31,5;23,2
05.01.2021 12:33:23,259;2;183.740;31,5;23,2
05.01.2021 12:33:23,264;2;185.060;31,5;23,2
05.01.2021 12:37:54,858;2;185.060;31,5;23,2
05.01.2021 12:37:54,862;2;185.060;31,5;23,2
05.01.2021 12:37:54,867;2;186.660;31,5;23,2
05.01.2021 12:42:26,459;2;186.660;31,5;23,2
05.01.2021 12:42:26,463;2;186.660;31,4;23,2
05.01.2021 12:42:26,469;2;187.160;31,4;23,2
05.01.2021 12:46:58,062;2;187.160;31,4;23,2
05.01.2021 12:46:58,065;2;187.160;31,7;23,2
05.01.2021 12:46:58,070;2;186.200;31,7;23,2
05.01.2021 12:51:29,670;2;186.200;31,7;23,3
05.01.2021 12:51:29,674;2;186.200;32;23,3
05.01.2021 12:51:29,680;2;184.980;32;23,3
05.01.2021 12:56:01,272;2;184.980;32;23,3
05.01.2021 12:56:01,281;2;184.980;32,5;23,3
05.01.2021 12:56:01,287;2;182.540;32,5;23,3
05.01.2021 13:00:32,881;2;182.540;32,5;23,3
05.01.2021 13:00:32,885;2;182.540;32,8;23,3
05.01.2021 13:00:32,891;2;180.500;32,8;23,3
05.01.2021 13:05:04,493;2;180.500;32,8;23,4
05.01.2021 13:05:04,497;2;180.500;33;23,4
05.01.2021 13:05:04,506;2;178.420;33;23,4
05.01.2021 13:09:36,101;2;178.420;33;23,4
05.01.2021 13:09:36,104;2;178.420;33,1;23,4
05.01.2021 13:09:36,109;2;176.420;33,1;23,4
05.01.2021 13:14:07,714;2;176.420;33,1;23,4
05.01.2021 13:14:07,717;2;176.420;33,1;23,4
05.01.2021 13:14:07,723;2;174.740;33,1;23,4
05.01.2021 13:18:39,329;2;174.740;33,1;23,4
05.01.2021 13:18:39,332;2;174.740;33,1;23,4
05.01.2021 13:18:39,338;2;172.540;33,1;23,4
05.01.2021 13:23:10,949;2;172.540;33,1;23,5
05.01.2021 13:23:10,952;2;172.540;33,2;23,5
05.01.2021 13:23:10,957;2;170.180;33,2;23,5
05.01.2021 13:27:42,672;2;170.180;33,2;23,5
05.01.2021 13:27:42,675;2;170.180;33,2;23,5
05.01.2021 13:27:42,681;2;167.660;33,2;23,5
05.01.2021 13:32:14,292;2;167.660;33,2;23,5
05.01.2021 13:32:14,296;2;167.660;33,2;23,5
05.01.2021 13:32:14,305;2;166.600;33,2;23,5
05.01.2021 13:36:45,915;2;166.600;33,2;23,5
05.01.2021 13:36:45,926;2;166.600;33,2;23,5
05.01.2021 13:36:45,933;2;165.480;33,2;23,5
05.01.2021 13:41:17,540;2;165.480;33,2;23,5
05.01.2021 13:41:17,551;2;165.480;33,1;23,5
05.01.2021 13:41:17,557;2;164.860;33,1;23,5
05.01.2021 13:45:49,168;2;164.860;33,1;23,5
05.01.2021 13:45:49,171;2;164.860;33,1;23,5
05.01.2021 13:45:49,177;2;164.380;33,1;23,5
05.01.2021 13:50:20,855;2;164.380;33,1;23,6
05.01.2021 13:50:20,864;2;164.380;33;23,6
05.01.2021 13:50:20,869;2;163.720;33;23,6
05.01.2021 13:54:52,448;2;163.720;33;23,6
05.01.2021 13:54:52,450;2;163.720;33;23,6
05.01.2021 13:54:52,457;2;161.060;33;23,6
05.01.2021 13:59:24,086;2;161.060;33;23,6
05.01.2021 13:59:24,094;2;161.060;33,2;23,6
05.01.2021 13:59:24,099;2;159.360;33,2;23,6
05.01.2021 14:03:55,725;2;159.360;33,2;23,6
05.01.2021 14:03:55,734;2;159.360;33,4;23,6
05.01.2021 14:03:55,739;2;156.860;33,4;23,6
05.01.2021 14:08:27,369;2;156.860;33,4;23,7
05.01.2021 14:08:27,373;2;156.860;33,5;23,7
05.01.2021 14:08:27,380;2;155.380;33,5;23,7
05.01.2021 14:12:59,005;2;155.380;33,5;23,7
05.01.2021 14:12:59,008;2;155.380;33,5;23,7
05.01.2021 14:12:59,014;2;154.000;33,5;23,7
05.01.2021 14:17:30,640;2;154.000;33,5;23,6
05.01.2021 14:17:30,644;2;154.000;33,5;23,6
05.01.2021 14:17:30,649;2;152.680;33,5;23,6
05.01.2021 14:22:02,270;2;152.680;33,5;23,6
05.01.2021 14:22:02,280;2;152.680;33,7;23,6
05.01.2021 14:22:02,285;2;152.440;33,7;23,6
05.01.2021 14:26:33,907;2;152.440;33,7;23,6
05.01.2021 14:26:33,909;2;152.440;33,8;23,6
05.01.2021 14:26:33,913;2;151.860;33,8;23,6
05.01.2021 14:31:05,541;2;151.860;33,8;23,6
05.01.2021 14:31:05,552;2;151.860;33,9;23,6
05.01.2021 14:31:05,558;2;151.400;33,9;23,6
05.01.2021 14:31:07,508;2;151.400;33,9;23,6
05.01.2021 14:31:07,518;2;151.400;33,9;23,6
05.01.2021 14:31:07,524;2;151.400;33,9;23,6
05.01.2021 14:31:09,831;2;151.400;33,9;23,6
05.01.2021 14:31:09,838;2;151.400;33,9;23,6
05.01.2021 14:31:09,841;2;151.400;33,9;23,6
05.01.2021 14:31:11,858;2;151.400;33,9;23,6
05.01.2021 14:31:11,868;2;151.400;33,9;23,6
05.01.2021 14:31:11,874;2;151.400;33,9;23,6
05.01.2021 14:31:13,890;2;151.400;33,9;23,6
05.01.2021 14:31:13,893;2;151.400;33,9;23,6
05.01.2021 14:31:13,905;2;151.400;33,9;23,6
05.01.2021 14:35:36,031;2;151.400;33,9;23,6
05.01.2021 14:35:36,041;2;151.400;33,9;23,6
05.01.2021 14:35:36,047;2;151.500;33,9;23,6
05.01.2021 14:40:07,674;2;151.500;33,9;23,6
05.01.2021 14:40:07,678;2;151.500;34;23,6
05.01.2021 14:40:07,684;2;150.700;34;23,6
05.01.2021 14:44:39,306;2;150.700;34;23,6
05.01.2021 14:44:39,314;2;150.700;34,1;23,6
05.01.2021 14:44:39,319;2;150.660;34,1;23,6
05.01.2021 14:49:10,942;2;150.660;34,1;23,6
05.01.2021 14:49:10,945;2;150.660;34,1;23,6
05.01.2021 14:49:10,951;2;149.640;34,1;23,6
05.01.2021 14:53:42,574;2;149.640;34,1;23,7
05.01.2021 14:53:42,578;2;149.640;34,3;23,7
05.01.2021 14:53:42,584;2;148.460;34,3;23,7
05.01.2021 14:58:14,213;2;148.460;34,3;23,7
05.01.2021 14:58:14,217;2;148.460;34,7;23,7
05.01.2021 14:58:14,223;2;147.400;34,7;23,7
05.01.2021 15:02:45,849;2;147.400;34,7;23,7
05.01.2021 15:02:45,852;2;147.400;34,7;23,7
05.01.2021 15:02:45,857;2;146.180;34,7;23,7
05.01.2021 15:07:17,479;2;146.180;34,7;23,7
05.01.2021 15:07:17,482;2;146.180;34,7;23,7
05.01.2021 15:07:17,487;2;152.980;34,7;23,7
05.01.2021 15:11:49,105;2;152.980;34,7;23,6
05.01.2021 15:11:49,114;2;152.980;32,2;23,6
05.01.2021 15:11:49,117;2;160.780;32,2;23,6
05.01.2021 15:16:20,730;2;160.780;32,2;23,5
05.01.2021 15:16:20,733;2;160.780;33;23,5
05.01.2021 15:16:20,738;2;162.360;33;23,5
05.01.2021 15:20:52,360;2;162.360;33;23,5
05.01.2021 15:20:52,363;2;162.360;33,2;23,5
05.01.2021 15:20:52,369;2;161.900;33,2;23,5
05.01.2021 15:25:23,989;2;161.900;33,2;23,6
05.01.2021 15:25:23,991;2;161.900;33,5;23,6
05.01.2021 15:25:23,996;2;160.040;33,5;23,6
05.01.2021 15:29:55,623;2;160.040;33,5;23,6
05.01.2021 15:29:55,632;2;160.040;33,9;23,6
05.01.2021 15:29:55,637;2;158.280;33,9;23,6
05.01.2021 15:34:27,254;2;158.280;33,9;23,7
05.01.2021 15:34:27,258;2;158.280;34,2;23,7
05.01.2021 15:34:27,264;2;155.960;34,2;23,7
05.01.2021 15:38:58,888;2;155.960;34,2;23,7
05.01.2021 15:38:58,892;2;155.960;34,3;23,7
05.01.2021 15:38:58,897;2;154.000;34,3;23,7
05.01.2021 15:43:30,550;2;154.000;34,3;23,7
05.01.2021 15:43:30,553;2;154.000;34,7;23,7
05.01.2021 15:43:30,559;2;152.200;34,7;23,7
05.01.2021 15:48:02,196;2;152.200;34,7;23,7
05.01.2021 15:48:02,209;2;152.200;34,8;23,7
05.01.2021 15:48:02,214;2;150.540;34,8;23,7
05.01.2021 15:52:33,822;2;150.540;34,8;23,8
05.01.2021 15:52:33,830;2;150.540;35;23,8
05.01.2021 15:52:33,836;2;148.240;35;23,8
05.01.2021 15:57:05,470;2;148.240;35;23,8
05.01.2021 15:57:05,479;2;148.240;35,1;23,8
05.01.2021 15:57:05,484;2;145.440;35,1;23,8
05.01.2021 16:01:37,122;2;145.440;35,1;23,8
05.01.2021 16:01:37,131;2;145.440;35,2;23,8
05.01.2021 16:01:37,136;2;142.140;35,2;23,8
05.01.2021 16:06:08,762;2;142.140;35,2;23,8
05.01.2021 16:06:08,771;2;142.140;35,3;23,8
05.01.2021 16:06:08,776;2;139.980;35,3;23,8
05.01.2021 16:10:40,409;2;139.980;35,3;23,8
05.01.2021 16:10:40,413;2;139.980;35,4;23,8
05.01.2021 16:10:40,419;2;135.760;35,4;23,8
05.01.2021 16:15:12,055;2;135.760;35,4;23,8
05.01.2021 16:15:12,059;2;135.760;35,6;23,8
05.01.2021 16:15:12,065;2;132.220;35,6;23,8
05.01.2021 16:19:43,700;2;132.220;35,6;23,8
05.01.2021 16:19:43,703;2;132.220;35,7;23,8
05.01.2021 16:19:43,709;2;132.420;35,7;23,8
05.01.2021 16:24:15,350;2;132.420;35,7;23,9
05.01.2021 16:24:15,354;2;132.420;35,6;23,9
05.01.2021 16:24:15,360;2;141.840;35,6;23,9
05.01.2021 16:28:46,990;2;141.840;35,6;23,7
05.01.2021 16:28:46,992;2;141.840;33;23,7
05.01.2021 16:28:47,003;2;149.120;33;23,7
05.01.2021 16:33:18,629;2;149.120;33;23,6
05.01.2021 16:33:18,638;2;149.120;33,9;23,6
05.01.2021 16:33:18,644;2;150.340;33,9;23,6
05.01.2021 16:37:50,271;2;150.340;33,9;23,6
05.01.2021 16:37:50,274;2;150.340;34,2;23,6
05.01.2021 16:37:50,280;2;149.360;34,2;23,6
05.01.2021 16:42:21,907;2;149.360;34,2;23,6
05.01.2021 16:42:21,911;2;149.360;34,4;23,6
05.01.2021 16:42:21,917;2;149.400;34,4;23,6
05.01.2021 16:46:53,539;2;149.400;34,4;23,7
05.01.2021 16:46:53,549;2;149.400;34,3;23,7
05.01.2021 16:46:53,556;2;149.460;34,3;23,7
05.01.2021 16:51:25,275;2;149.460;34,3;23,7
05.01.2021 16:51:25,277;2;149.460;34,4;23,7
05.01.2021 16:51:25,283;2;151.180;34,4;23,7
05.01.2021 16:55:56,905;2;151.180;34,4;23,7
05.01.2021 16:55:56,909;2;151.180;34,2;23,7
05.01.2021 16:55:56,915;2;153.100;34,2;23,7
05.01.2021 17:00:28,535;2;153.100;34,2;23,6
05.01.2021 17:00:28,545;2;153.100;34,1;23,6
05.01.2021 17:00:28,551;2;156.420;34,1;23,6
