;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
17.01.2021 07:31:09,373;2;71.440;33,3;23,9
17.01.2021 07:35:42,050;2;71.440;33,3;23,8
17.01.2021 07:35:42,053;2;71.440;32,8;23,8
17.01.2021 07:35:42,060;2;73.260;32,8;23,8
17.01.2021 07:40:14,724;2;73.260;32,8;23,8
17.01.2021 07:40:14,728;2;73.260;32;23,8
17.01.2021 07:40:14,734;2;79.820;32;23,8
17.01.2021 07:44:47,148;2;79.820;32;23,7
17.01.2021 07:44:47,157;2;79.820;31,3;23,7
17.01.2021 07:44:47,164;2;98.020;31,3;23,7
17.01.2021 07:49:19,702;2;98.020;31,3;22
17.01.2021 07:49:19,711;2;98.020;28,9;22
17.01.2021 07:49:19,716;2;120.840;28,9;22
17.01.2021 07:53:52,260;2;120.840;28,9;22,1
17.01.2021 07:53:52,264;2;120.840;30,5;22,1
17.01.2021 07:53:52,270;2;138.760;30,5;22,1
17.01.2021 07:58:24,763;2;138.760;30,5;22,2
17.01.2021 07:58:24,773;2;138.760;30,1;22,2
17.01.2021 07:58:24,779;2;155.980;30,1;22,2
17.01.2021 08:02:57,233;2;155.980;30,1;21,3
17.01.2021 08:02:57,243;2;155.980;28,7;21,3
17.01.2021 08:02:57,248;2;171.540;28,7;21,3
17.01.2021 08:07:29,734;2;171.540;28,7;21,7
17.01.2021 08:07:29,745;2;171.540;29,5;21,7
17.01.2021 08:07:29,751;2;177.000;29,5;21,7
17.01.2021 08:12:02,259;2;177.000;29,5;22,2
17.01.2021 08:12:02,263;2;177.000;30,4;22,2
17.01.2021 08:12:02,272;2;179.160;30,4;22,2
17.01.2021 08:16:34,791;2;179.160;30,4;22,5
17.01.2021 08:16:34,801;2;179.160;30,6;22,5
17.01.2021 08:16:34,807;2;178.780;30,6;22,5
17.01.2021 08:21:07,350;2;178.780;30,6;22,7
17.01.2021 08:21:07,353;2;178.780;30,6;22,7
17.01.2021 08:21:07,360;2;178.780;30,6;22,7
17.01.2021 08:25:39,910;2;178.780;30,6;22,9
17.01.2021 08:25:39,919;2;178.780;30,8;22,9
17.01.2021 08:25:39,925;2;177.040;30,8;22,9
17.01.2021 08:30:12,481;2;177.040;30,8;23,1
17.01.2021 08:30:12,491;2;177.040;31,2;23,1
17.01.2021 08:30:12,496;2;177.340;31,2;23,1
17.01.2021 08:34:45,062;2;177.340;31,2;23,2
17.01.2021 08:34:45,065;2;177.340;31,2;23,2
17.01.2021 08:34:45,071;2;176.240;31,2;23,2
17.01.2021 08:39:17,617;2;176.240;31,2;23,3
17.01.2021 08:39:17,626;2;176.240;30,1;23,3
17.01.2021 08:39:17,632;2;176.720;30,1;23,3
17.01.2021 08:43:50,177;2;176.720;30,1;22,9
17.01.2021 08:43:50,187;2;176.720;30,1;22,9
17.01.2021 08:43:50,194;2;177.020;30,1;22,9
17.01.2021 08:52:55,296;2;177.020;30,1;23,2
17.01.2021 08:52:55,307;2;177.020;30,9;23,2
17.01.2021 08:52:55,313;2;182.460;30,9;23,2
17.01.2021 08:57:27,771;2;182.460;30,9;22,1
17.01.2021 08:57:27,781;2;182.460;28,1;22,1
17.01.2021 08:57:27,787;2;198.800;28,1;22,1
17.01.2021 09:02:00,337;2;198.800;28,1;21,9
17.01.2021 09:02:00,358;2;198.800;29,2;21,9
17.01.2021 09:02:00,365;2;206.440;29,2;21,9
17.01.2021 09:06:32,831;2;206.440;29,2;22,2
17.01.2021 09:06:32,840;2;206.440;29,8;22,2
17.01.2021 09:06:32,846;2;207.540;29,8;22,2
17.01.2021 09:11:05,358;2;207.540;29,8;22,5
17.01.2021 09:11:05,368;2;207.540;30,2;22,5
17.01.2021 09:11:05,374;2;203.180;30,2;22,5
17.01.2021 09:15:37,898;2;203.180;30,2;22,7
17.01.2021 09:15:37,908;2;203.180;30,4;22,7
17.01.2021 09:15:37,913;2;203.480;30,4;22,7
17.01.2021 09:20:10,447;2;203.480;30,4;22,8
17.01.2021 09:20:10,451;2;203.480;29,7;22,8
17.01.2021 09:20:10,457;2;202.360;29,7;22,8
17.01.2021 09:24:42,992;2;202.360;29,7;22,8
17.01.2021 09:24:43,001;2;202.360;30,6;22,8
17.01.2021 09:24:43,007;2;199.400;30,6;22,8
17.01.2021 09:29:15,537;2;199.400;30,6;23
17.01.2021 09:29:15,547;2;199.400;30,7;23
17.01.2021 09:29:15,553;2;196.900;30,7;23
17.01.2021 09:33:48,093;2;196.900;30,7;23,1
17.01.2021 09:33:48,095;2;196.900;30,7;23,1
17.01.2021 09:33:48,102;2;198.360;30,7;23,1
17.01.2021 09:42:53,242;2;198.360;30,7;23,3
17.01.2021 09:42:53,255;2;198.360;30,4;23,3
17.01.2021 09:42:53,262;2;190.940;30,4;23,3
17.01.2021 09:47:25,840;2;190.940;30,4;23,4
17.01.2021 09:47:25,851;2;190.940;30,4;23,4
17.01.2021 09:47:25,858;2;188.760;30,4;23,4
17.01.2021 09:51:58,460;2;188.760;30,4;23,6
17.01.2021 09:51:58,480;2;188.760;30,2;23,6
17.01.2021 09:51:58,485;2;187.960;30,2;23,6
17.01.2021 09:56:31,076;2;187.960;30,2;23,8
17.01.2021 09:56:31,080;2;187.960;30,2;23,8
17.01.2021 09:56:31,086;2;186.080;30,2;23,8
17.01.2021 10:01:03,712;2;186.080;30,2;24
17.01.2021 10:01:03,722;2;186.080;30,2;24
17.01.2021 10:01:03,727;2;185.280;30,2;24
17.01.2021 10:05:36,360;2;185.280;30,2;24,1
17.01.2021 10:05:36,363;2;185.280;30,2;24,1
17.01.2021 10:05:36,370;2;184.420;30,2;24,1
17.01.2021 10:10:09,072;2;184.420;30,2;24,2
17.01.2021 10:10:09,076;2;184.420;30,1;24,2
17.01.2021 10:10:09,082;2;183.660;30,1;24,2
17.01.2021 10:14:41,734;2;183.660;30,1;24,3
17.01.2021 10:14:41,743;2;183.660;30;24,3
17.01.2021 10:14:41,749;2;182.440;30;24,3
17.01.2021 10:19:14,415;2;182.440;30;24,4
17.01.2021 10:19:14,424;2;182.440;30;24,4
17.01.2021 10:19:14,431;2;182.240;30;24,4
17.01.2021 10:23:47,103;2;182.240;30;24,5
17.01.2021 10:23:47,114;2;182.240;29,9;24,5
17.01.2021 10:23:47,120;2;181.880;29,9;24,5
17.01.2021 10:28:19,801;2;181.880;29,9;24,6
17.01.2021 10:28:19,803;2;181.880;30;24,6
17.01.2021 10:28:19,809;2;180.300;30;24,6
17.01.2021 10:32:52,508;2;180.300;30;24,8
17.01.2021 10:32:52,515;2;180.300;29,8;24,8
17.01.2021 10:32:52,519;2;179.940;29,8;24,8
17.01.2021 10:37:25,230;2;179.940;29,8;24,9
17.01.2021 10:37:25,238;2;179.940;29,7;24,9
17.01.2021 10:37:25,244;2;179.580;29,7;24,9
17.01.2021 10:41:57,961;2;179.580;29,7;25
17.01.2021 10:41:57,965;2;179.580;29,7;25
17.01.2021 10:41:57,971;2;178.820;29,7;25
17.01.2021 10:46:30,678;2;178.820;29,7;25,1
17.01.2021 10:46:30,687;2;178.820;29,7;25,1
17.01.2021 10:46:30,693;2;178.640;29,7;25,1
17.01.2021 10:51:03,429;2;178.640;29,7;25,2
17.01.2021 10:51:03,438;2;178.640;29,6;25,2
17.01.2021 10:51:03,444;2;178.060;29,6;25,2
17.01.2021 10:55:36,180;2;178.060;29,6;25,2
17.01.2021 10:55:36,189;2;178.060;29,5;25,2
17.01.2021 10:55:36,195;2;177.880;29,5;25,2
17.01.2021 11:00:08,939;2;177.880;29,5;25,3
17.01.2021 11:00:08,943;2;177.880;29,5;25,3
17.01.2021 11:00:08,948;2;177.520;29,5;25,3
17.01.2021 11:04:41,698;2;177.520;29,5;25,4
17.01.2021 11:04:41,708;2;177.520;29,4;25,4
17.01.2021 11:04:41,714;2;176.780;29,4;25,4
17.01.2021 11:09:14,469;2;176.780;29,4;25,4
17.01.2021 11:09:14,480;2;176.780;29,4;25,4
17.01.2021 11:09:14,486;2;176.920;29,4;25,4
17.01.2021 11:13:47,253;2;176.920;29,4;25,5
17.01.2021 11:13:47,256;2;176.920;29,4;25,5
17.01.2021 11:13:47,263;2;177.740;29,4;25,5
17.01.2021 11:18:20,084;2;177.740;29,4;25,5
17.01.2021 11:18:20,093;2;177.740;29;25,5
17.01.2021 11:18:20,100;2;176.000;29;25,5
17.01.2021 11:22:52,851;2;176.000;29;25,4
17.01.2021 11:22:52,860;2;176.000;30,5;25,4
17.01.2021 11:22:52,866;2;174.560;30,5;25,4
17.01.2021 11:27:25,629;2;174.560;30,5;25,3
17.01.2021 11:27:25,638;2;174.560;29,9;25,3
17.01.2021 11:27:25,644;2;176.840;29,9;25,3
17.01.2021 11:31:58,406;2;176.840;29,9;25,1
17.01.2021 11:31:58,416;2;176.840;29,4;25,1
17.01.2021 11:31:58,422;2;179.640;29,4;25,1
17.01.2021 11:36:31,184;2;179.640;29,4;25,1
17.01.2021 11:36:31,195;2;179.640;29,6;25,1
17.01.2021 11:36:31,200;2;181.340;29,6;25,1
17.01.2021 11:41:03,959;2;181.340;29,6;25,1
17.01.2021 11:41:03,962;2;181.340;30;25,1
17.01.2021 11:41:03,967;2;183.780;30;25,1
17.01.2021 11:45:36,725;2;183.780;30;25,1
17.01.2021 11:45:36,734;2;183.780;30;25,1
17.01.2021 11:45:36,740;2;184.580;30;25,1
17.01.2021 11:50:09,491;2;184.580;30;25,1
17.01.2021 11:50:09,500;2;184.580;30,4;25,1
17.01.2021 11:50:09,506;2;184.800;30,4;25,1
17.01.2021 11:54:42,262;2;184.800;30,4;25
17.01.2021 11:54:42,273;2;184.800;30,6;25
17.01.2021 11:54:42,280;2;183.840;30,6;25
17.01.2021 11:59:15,035;2;183.840;30,6;25
17.01.2021 11:59:15,044;2;183.840;31,5;25
17.01.2021 11:59:15,050;2;180.760;31,5;25
17.01.2021 12:03:47,802;2;180.760;31,5;25
17.01.2021 12:03:47,811;2;180.760;31,4;25
17.01.2021 12:03:47,818;2;178.180;31,4;25
17.01.2021 12:08:20,561;2;178.180;31,4;25
17.01.2021 12:08:20,571;2;178.180;31;25
17.01.2021 12:08:20,576;2;173.280;31;25
17.01.2021 12:12:53,328;2;173.280;31;25
17.01.2021 12:12:53,331;2;173.280;31,2;25
17.01.2021 12:12:53,337;2;169.000;31,2;25
17.01.2021 12:17:26,078;2;169.000;31,2;24,9
17.01.2021 12:17:26,185;2;169.000;30,9;24,9
17.01.2021 12:17:26,191;2;167.220;30,9;24,9
17.01.2021 12:21:58,830;2;167.220;30,9;24,9
17.01.2021 12:21:58,840;2;167.220;30,7;24,9
17.01.2021 12:21:58,846;2;166.920;30,7;24,9
17.01.2021 12:26:32,231;2;166.920;30,7;25
17.01.2021 12:26:32,241;2;166.920;30,7;25
17.01.2021 12:26:32,246;2;164.520;30,7;25
17.01.2021 12:31:04,402;2;164.520;30,7;25,1
17.01.2021 12:31:04,410;2;164.520;30,7;25,1
17.01.2021 12:31:04,415;2;160.920;30,7;25,1
17.01.2021 12:35:37,188;2;160.920;30,7;25,3
17.01.2021 12:35:37,198;2;160.920;30,6;25,3
17.01.2021 12:35:37,203;2;156.800;30,6;25,3
17.01.2021 12:40:09,986;2;156.800;30,6;25,4
17.01.2021 12:40:09,990;2;156.800;30,6;25,4
17.01.2021 12:40:09,995;2;153.400;30,6;25,4
17.01.2021 12:44:42,791;2;153.400;30,6;25,6
17.01.2021 12:44:42,799;2;153.400;30,5;25,6
17.01.2021 12:44:42,805;2;150.960;30,5;25,6
17.01.2021 12:49:15,591;2;150.960;30,5;25,6
17.01.2021 12:49:15,602;2;150.960;30,6;25,6
17.01.2021 12:49:15,608;2;149.700;30,6;25,6
17.01.2021 12:53:48,402;2;149.700;30,6;25,7
17.01.2021 12:53:48,412;2;149.700;30,7;25,7
17.01.2021 12:53:48,418;2;147.940;30,7;25,7
17.01.2021 12:58:21,222;2;147.940;30,7;25,8
17.01.2021 12:58:21,225;2;147.940;30,8;25,8
17.01.2021 12:58:21,230;2;140.660;30,8;25,8
17.01.2021 13:02:54,035;2;140.660;30,8;25,8
17.01.2021 13:02:54,038;2;140.660;31;25,8
17.01.2021 13:02:54,041;2;134.680;31;25,8
17.01.2021 13:07:26,858;2;134.680;31;25,8
17.01.2021 13:07:26,866;2;134.680;31,2;25,8
17.01.2021 13:07:26,871;2;132.600;31,2;25,8
17.01.2021 13:11:59,684;2;132.600;31,2;25,8
17.01.2021 13:11:59,686;2;132.600;31,1;25,8
17.01.2021 13:11:59,691;2;131.700;31,1;25,8
17.01.2021 13:16:32,512;2;131.700;31,1;25,8
17.01.2021 13:16:32,521;2;131.700;31;25,8
17.01.2021 13:16:32,526;2;131.180;31;25,8
17.01.2021 13:21:05,345;2;131.180;31;25,8
17.01.2021 13:21:05,349;2;131.180;31;25,8
17.01.2021 13:21:05,354;2;127.900;31;25,8
17.01.2021 13:25:38,170;2;127.900;31;25,8
17.01.2021 13:25:38,179;2;127.900;31;25,8
17.01.2021 13:25:38,184;2;125.580;31;25,8
17.01.2021 13:30:10,993;2;125.580;31;25,7
17.01.2021 13:30:10,996;2;125.580;31,1;25,7
17.01.2021 13:30:11,002;2;124.300;31,1;25,7
17.01.2021 13:34:43,859;2;124.300;31,1;25,6
17.01.2021 13:34:43,862;2;124.300;31,2;25,6
17.01.2021 13:34:43,867;2;123.040;31,2;25,6
17.01.2021 13:39:16,656;2;123.040;31,2;25,5
17.01.2021 13:39:16,659;2;123.040;31,4;25,5
17.01.2021 13:39:16,664;2;121.820;31,4;25,5
17.01.2021 13:43:49,454;2;121.820;31,4;25,4
17.01.2021 13:43:49,457;2;121.820;31,4;25,4
17.01.2021 13:43:49,461;2;120.460;31,4;25,4
17.01.2021 13:48:22,225;2;120.460;31,4;25,4
17.01.2021 13:48:22,227;2;120.460;31,6;25,4
17.01.2021 13:48:22,233;2;120.580;31,6;25,4
17.01.2021 13:52:55,011;2;120.580;31,6;25,3
17.01.2021 13:52:55,015;2;120.580;31,7;25,3
17.01.2021 13:52:55,021;2;120.180;31,7;25,3
17.01.2021 13:57:27,795;2;120.180;31,7;25,3
17.01.2021 13:57:27,799;2;120.180;31,7;25,3
17.01.2021 13:57:27,805;2;120.240;31,7;25,3
17.01.2021 14:02:00,566;2;120.240;31,7;25,2
17.01.2021 14:02:00,578;2;120.240;31,8;25,2
17.01.2021 14:02:00,583;2;120.460;31,8;25,2
17.01.2021 14:06:33,325;2;120.460;31,8;25,2
17.01.2021 14:06:33,336;2;120.460;31,9;25,2
17.01.2021 14:06:33,342;2;120.820;31,9;25,2
17.01.2021 14:11:06,083;2;120.820;31,9;25,1
17.01.2021 14:11:06,092;2;120.820;32;25,1
17.01.2021 14:11:06,097;2;121.440;32;25,1
17.01.2021 14:15:38,840;2;121.440;32;25
17.01.2021 14:15:38,844;2;121.440;32,1;25
17.01.2021 14:15:38,849;2;121.140;32,1;25
17.01.2021 14:20:11,589;2;121.140;32,1;25
17.01.2021 14:20:11,592;2;121.140;32,1;25
17.01.2021 14:20:11,598;2;119.740;32,1;25
17.01.2021 14:24:44,328;2;119.740;32,1;25
17.01.2021 14:24:44,337;2;119.740;32,2;25
17.01.2021 14:24:44,343;2;117.520;32,2;25
17.01.2021 14:29:17,077;2;117.520;32,2;24,9
17.01.2021 14:29:17,087;2;117.520;32,3;24,9
17.01.2021 14:29:17,093;2;120.860;32,3;24,9
17.01.2021 14:33:49,679;2;120.860;32,3;24,9
17.01.2021 14:33:49,689;2;120.860;31,5;24,9
17.01.2021 14:33:49,695;2;139.260;31,5;24,9
17.01.2021 14:38:22,101;2;139.260;31,5;21,2
17.01.2021 14:38:22,105;2;139.260;31,6;21,2
17.01.2021 14:38:22,111;2;164.960;31,6;21,2
17.01.2021 14:42:54,566;2;164.960;31,6;20
17.01.2021 14:42:54,575;2;164.960;33,1;20
17.01.2021 14:42:54,581;2;181.960;33,1;20
17.01.2021 14:47:27,053;2;181.960;33,1;21,1
17.01.2021 14:47:27,062;2;181.960;32,1;21,1
17.01.2021 14:47:27,068;2;190.600;32,1;21,1
17.01.2021 14:51:59,597;2;190.600;32,1;22,2
17.01.2021 14:51:59,599;2;190.600;31,8;22,2
17.01.2021 14:51:59,604;2;192.160;31,8;22,2
17.01.2021 14:56:32,156;2;192.160;31,8;22,7
17.01.2021 14:56:32,166;2;192.160;32,7;22,7
17.01.2021 14:56:32,171;2;191.340;32,7;22,7
17.01.2021 15:01:04,740;2;191.340;32,7;23,1
17.01.2021 15:01:04,749;2;191.340;32,2;23,1
17.01.2021 15:01:04,754;2;189.840;32,2;23,1
17.01.2021 15:05:37,347;2;189.840;32,2;23,4
17.01.2021 15:05:37,366;2;189.840;31,9;23,4
17.01.2021 15:05:37,371;2;188.280;31,9;23,4
17.01.2021 15:10:09,944;2;188.280;31,9;23,7
17.01.2021 15:10:09,954;2;188.280;31,7;23,7
17.01.2021 15:10:09,959;2;185.900;31,7;23,7
17.01.2021 15:14:42,573;2;185.900;31,7;23,9
17.01.2021 15:14:42,581;2;185.900;31,5;23,9
17.01.2021 15:14:42,587;2;178.260;31,5;23,9
17.01.2021 15:19:15,215;2;178.260;31,5;24,1
17.01.2021 15:19:15,223;2;178.260;31,9;24,1
17.01.2021 15:19:15,228;2;170.680;31,9;24,1
17.01.2021 15:23:47,827;2;170.680;31,9;24,2
17.01.2021 15:23:47,837;2;170.680;31,7;24,2
17.01.2021 15:23:47,842;2;168.080;31,7;24,2
17.01.2021 15:28:20,447;2;168.080;31,7;24,3
17.01.2021 15:28:20,450;2;168.080;31,4;24,3
17.01.2021 15:28:20,455;2;167.840;31,4;24,3
17.01.2021 15:32:53,065;2;167.840;31,4;24,3
17.01.2021 15:32:53,070;2;167.840;31,7;24,3
17.01.2021 15:32:53,075;2;167.000;31,7;24,3
17.01.2021 15:37:25,697;2;167.000;31,7;24,4
17.01.2021 15:37:25,701;2;167.000;31,6;24,4
17.01.2021 15:37:25,706;2;167.300;31,6;24,4
17.01.2021 15:41:58,328;2;167.300;31,6;24,4
17.01.2021 15:41:58,337;2;167.300;31,5;24,4
17.01.2021 15:41:58,342;2;167.840;31,5;24,4
17.01.2021 15:46:30,962;2;167.840;31,5;24,4
17.01.2021 15:46:30,965;2;167.840;31,5;24,4
17.01.2021 15:46:30,971;2;168.400;31,5;24,4
17.01.2021 15:51:03,653;2;168.400;31,5;24,4
17.01.2021 15:51:03,655;2;168.400;31,5;24,4
17.01.2021 15:51:03,661;2;168.860;31,5;24,4
17.01.2021 15:55:36,278;2;168.860;31,5;24,4
17.01.2021 15:55:36,282;2;168.860;31,5;24,4
17.01.2021 15:55:36,287;2;168.940;31,5;24,4
17.01.2021 16:00:08,909;2;168.940;31,5;24,4
17.01.2021 16:00:08,913;2;168.940;31,6;24,4
17.01.2021 16:00:08,918;2;169.700;31,6;24,4
17.01.2021 16:04:41,545;2;169.700;31,6;24,4
17.01.2021 16:04:41,549;2;169.700;31,6;24,4
17.01.2021 16:04:41,554;2;169.380;31,6;24,4
17.01.2021 16:09:14,183;2;169.380;31,6;24,4
17.01.2021 16:09:14,185;2;169.380;31,6;24,4
17.01.2021 16:09:14,191;2;170.000;31,6;24,4
17.01.2021 16:13:46,817;2;170.000;31,6;24,4
17.01.2021 16:13:46,820;2;170.000;31,7;24,4
17.01.2021 16:13:46,825;2;170.200;31,7;24,4
17.01.2021 16:18:19,450;2;170.200;31,7;24,4
17.01.2021 16:18:19,466;2;170.200;31,7;24,4
17.01.2021 16:18:19,472;2;170.360;31,7;24,4
17.01.2021 16:22:52,088;2;170.360;31,7;24,4
17.01.2021 16:22:52,091;2;170.360;31,8;24,4
17.01.2021 16:22:52,096;2;170.900;31,8;24,4
17.01.2021 16:27:24,722;2;170.900;31,8;24,4
17.01.2021 16:27:24,725;2;170.900;31,8;24,4
17.01.2021 16:27:24,730;2;170.680;31,8;24,4
17.01.2021 16:31:57,355;2;170.680;31,8;24,4
17.01.2021 16:31:57,364;2;170.680;31,8;24,4
17.01.2021 16:31:57,370;2;170.940;31,8;24,4
17.01.2021 16:41:02,589;2;170.940;31,8;24,3
17.01.2021 16:41:02,591;2;170.940;31,5;24,3
17.01.2021 16:41:02,596;2;183.520;31,5;24,3
17.01.2021 16:45:35,182;2;183.520;31,5;23,6
17.01.2021 16:45:35,186;2;183.520;29,5;23,6
17.01.2021 16:45:35,190;2;188.600;29,5;23,6
17.01.2021 16:50:07,763;2;188.600;29,5;23,7
17.01.2021 16:50:07,767;2;188.600;31,2;23,7
17.01.2021 16:50:07,772;2;182.500;31,2;23,7
17.01.2021 16:54:40,373;2;182.500;31,2;23,9
17.01.2021 16:54:40,382;2;182.500;31,7;23,9
17.01.2021 16:54:40,388;2;169.160;31,7;23,9
17.01.2021 16:59:13,041;2;169.160;31,7;24
17.01.2021 16:59:13,044;2;169.160;31,8;24
17.01.2021 16:59:13,050;2;155.680;31,8;24
17.01.2021 17:03:45,653;2;155.680;31,8;24,1
17.01.2021 17:03:45,658;2;155.680;31,9;24,1
17.01.2021 17:03:45,663;2;147.800;31,9;24,1
17.01.2021 17:08:18,275;2;147.800;31,9;24,2
17.01.2021 17:08:18,286;2;147.800;32,1;24,2
17.01.2021 17:08:18,292;2;145.320;32,1;24,2
17.01.2021 17:12:50,893;2;145.320;32,1;24,3
17.01.2021 17:12:50,902;2;145.320;32;24,3
17.01.2021 17:12:50,909;2;144.360;32;24,3
17.01.2021 17:17:23,525;2;144.360;32;24,4
17.01.2021 17:17:23,529;2;144.360;32,2;24,4
17.01.2021 17:17:23,535;2;142.820;32,2;24,4
17.01.2021 17:21:56,165;2;142.820;32,2;24,5
17.01.2021 17:21:56,169;2;142.820;32,1;24,5
17.01.2021 17:21:56,174;2;142.600;32,1;24,5
17.01.2021 17:26:28,799;2;142.600;32,1;24,5
17.01.2021 17:26:28,808;2;142.600;32,3;24,5
17.01.2021 17:26:28,814;2;146.640;32,3;24,5
17.01.2021 17:31:01,431;2;146.640;32,3;24,4
17.01.2021 17:31:01,441;2;146.640;31,6;24,4
17.01.2021 17:31:01,445;2;151.420;31,6;24,4
17.01.2021 17:35:34,068;2;151.420;31,6;24,3
17.01.2021 17:35:34,071;2;151.420;31,4;24,3
17.01.2021 17:35:34,077;2;153.600;31,4;24,3
17.01.2021 17:40:06,702;2;153.600;31,4;24,4
17.01.2021 17:40:06,710;2;153.600;31,8;24,4
17.01.2021 17:40:06,715;2;152.380;31,8;24,4
17.01.2021 17:44:39,350;2;152.380;31,8;24,5
17.01.2021 17:44:39,360;2;152.380;31,9;24,5
17.01.2021 17:44:39,366;2;150.500;31,9;24,5
17.01.2021 17:49:12,009;2;150.500;31,9;24,6
17.01.2021 17:49:12,020;2;150.500;31,9;24,6
17.01.2021 17:49:12,026;2;150.180;31,9;24,6
17.01.2021 17:53:44,657;2;150.180;31,9;24,6
17.01.2021 17:53:44,666;2;150.180;32,1;24,6
17.01.2021 17:53:44,672;2;152.900;32,1;24,6
17.01.2021 17:58:17,307;2;152.900;32,1;24,6
17.01.2021 17:58:17,316;2;152.900;31,5;24,6
17.01.2021 17:58:17,321;2;156.880;31,5;24,6
17.01.2021 18:02:49,952;2;156.880;31,5;24,5
17.01.2021 18:02:49,962;2;156.880;31,3;24,5
17.01.2021 18:02:49,968;2;160.520;31,3;24,5
17.01.2021 18:07:22,653;2;160.520;31,3;24,4
17.01.2021 18:07:22,660;2;160.520;31,1;24,4
17.01.2021 18:07:22,663;2;164.280;31,1;24,4
17.01.2021 18:11:55,286;2;164.280;31,1;24,4
17.01.2021 18:11:55,297;2;164.280;30,9;24,4
17.01.2021 18:11:55,303;2;166.820;30,9;24,4
17.01.2021 18:16:27,922;2;166.820;30,9;24,3
17.01.2021 18:16:27,933;2;166.820;31,1;24,3
17.01.2021 18:16:27,939;2;169.440;31,1;24,3
17.01.2021 18:21:00,557;2;169.440;31,1;24,2
17.01.2021 18:21:00,565;2;169.440;30,9;24,2
17.01.2021 18:21:00,571;2;171.960;30,9;24,2
17.01.2021 18:25:33,186;2;171.960;30,9;24,2
17.01.2021 18:25:33,190;2;171.960;31;24,2
17.01.2021 18:25:33,196;2;173.760;31;24,2
17.01.2021 18:30:05,821;2;173.760;31;24,2
17.01.2021 18:30:05,830;2;173.760;30,8;24,2
17.01.2021 18:30:05,835;2;175.200;30,8;24,2
17.01.2021 18:34:38,451;2;175.200;30,8;24,2
17.01.2021 18:34:38,459;2;175.200;30,9;24,2
17.01.2021 18:34:38,464;2;176.400;30,9;24,2
17.01.2021 18:39:11,072;2;176.400;30,9;24,1
17.01.2021 18:39:11,074;2;176.400;31;24,1
17.01.2021 18:39:11,081;2;177.260;31;24,1
17.01.2021 18:43:43,695;2;177.260;31;24,1
17.01.2021 18:43:43,699;2;177.260;31;24,1
17.01.2021 18:43:43,704;2;167.100;31;24,1
17.01.2021 18:48:16,319;2;167.100;31;24,1
17.01.2021 18:48:16,328;2;167.100;31,3;24,1
17.01.2021 18:48:16,333;2;158.620;31,3;24,1
17.01.2021 18:52:48,940;2;158.620;31,3;24,2
17.01.2021 18:52:48,943;2;158.620;31,5;24,2
17.01.2021 18:52:48,948;2;155.960;31,5;24,2
17.01.2021 18:57:21,560;2;155.960;31,5;24,2
17.01.2021 18:57:21,569;2;155.960;31,6;24,2
17.01.2021 18:57:21,574;2;153.180;31,6;24,2
17.01.2021 19:01:54,214;2;153.180;31,6;24,2
17.01.2021 19:01:54,223;2;153.180;31,6;24,2
17.01.2021 19:01:54,229;2;153.860;31,6;24,2
17.01.2021 19:06:26,860;2;153.860;31,6;24,2
17.01.2021 19:06:26,869;2;153.860;31,6;24,2
17.01.2021 19:06:26,874;2;153.500;31,6;24,2
17.01.2021 19:10:59,504;2;153.500;31,6;24,2
17.01.2021 19:10:59,514;2;153.500;31,7;24,2
17.01.2021 19:10:59,519;2;151.120;31,7;24,2
17.01.2021 19:15:32,208;2;151.120;31,7;24,2
17.01.2021 19:15:32,210;2;151.120;31,8;24,2
17.01.2021 19:15:32,216;2;149.460;31,8;24,2
17.01.2021 19:20:04,841;2;149.460;31,8;24,1
17.01.2021 19:20:04,850;2;149.460;31,2;24,1
17.01.2021 19:20:04,855;2;146.780;31,2;24,1
17.01.2021 19:24:37,489;2;146.780;31,2;24,1
17.01.2021 19:24:37,493;2;146.780;32;24,1
17.01.2021 19:24:37,499;2;143.720;32;24,1
17.01.2021 19:29:10,136;2;143.720;32;24,1
17.01.2021 19:29:10,146;2;143.720;32,1;24,1
17.01.2021 19:29:10,152;2;142.140;32,1;24,1
17.01.2021 19:33:42,777;2;142.140;32,1;24,2
17.01.2021 19:33:42,779;2;142.140;32,4;24,2
17.01.2021 19:33:42,785;2;141.260;32,4;24,2
17.01.2021 19:38:15,417;2;141.260;32,4;24,2
17.01.2021 19:38:15,426;2;141.260;32,4;24,2
17.01.2021 19:38:15,431;2;140.620;32,4;24,2
17.01.2021 19:42:48,056;2;140.620;32,4;24,2
17.01.2021 19:42:48,065;2;140.620;32,5;24,2
17.01.2021 19:42:48,071;2;139.180;32,5;24,2
17.01.2021 19:47:20,707;2;139.180;32,5;24,2
17.01.2021 19:47:20,716;2;139.180;32,6;24,2
17.01.2021 19:47:20,722;2;138.460;32,6;24,2
17.01.2021 19:51:53,329;2;138.460;32,6;24,2
17.01.2021 19:51:53,338;2;138.460;32,7;24,2
17.01.2021 19:51:53,343;2;137.420;32,7;24,2
17.01.2021 19:56:25,972;2;137.420;32,7;24,2
17.01.2021 19:56:25,974;2;137.420;32,7;24,2
17.01.2021 19:56:25,979;2;136.520;32,7;24,2
17.01.2021 20:00:58,616;2;136.520;32,7;24,2
