;Datenpunkt;Luftgütesensor 1.TEMPERATURE;Luftgütesensor 2.TEMPERATURE;Luftgütesensor 3.TEMPERATURE;Wetterstation.HUMIDITY;Wetterstation.TEMPERATURE;absolute_Luftfeuchte_aussen.VALUE
;Einheit;°C;°C;°C;%;°C;g/kg
Zeistempel;Status;Wert;Wert;Wert;Wert;Wert;Wert
05.10.2020 08:59:07.857;2;43;35.1;84.5;81;10.4;7.804
05.10.2020 09:00:00.000;2;43;35.1;84.5;81;10.4;7.802
05.10.2020 09:00:13.561;2;43;35.1;84.5;81;10.3;7.802
05.10.2020 09:00:13.563;2;43;35.1;84.5;82;10.3;7.802
05.10.2020 09:00:28.255;2;43;35.1;84.5;82;10.3;7.802
05.10.2020 09:00:44.040;2;43;35.1;83.3;82;10.3;7.802
05.10.2020 09:03:04.559;2;43;35.1;83.3;82;10.3;7.802
05.10.2020 09:03:04.568;2;43;35.1;83.3;82;10.3;7.802
05.10.2020 09:03:38.452;2;42.6;35.1;83.3;82;10.3;7.802
05.10.2020 09:04:44.693;2;42.6;35.1;82.8;82;10.3;7.802
05.10.2020 09:04:54.060;2;42.6;35;82.8;82;10.3;7.802
05.10.2020 09:05:41.064;2;42.6;35;82.8;82;10.2;7.802
05.10.2020 09:05:41.067;2;42.6;35;82.8;83;10.2;7.802
05.10.2020 09:08:03.068;2;42.6;35;82.8;83;10.2;7.802
05.10.2020 09:08:03.070;2;42.6;35;82.8;83;10.2;7.802
05.10.2020 09:08:09.047;2;42.3;35;82.8;83;10.2;7.802
05.10.2020 09:08:45.391;2;42.3;35;82.3;83;10.2;7.802
05.10.2020 09:09:19.860;2;42.3;34.9;82.3;83;10.2;7.802
05.10.2020 09:10:00.000;2;42.3;34.9;82.3;83;10.2;7.894
05.10.2020 09:10:10.568;2;42.3;34.9;82.3;83;10.2;7.894
05.10.2020 09:10:10.571;2;42.3;34.9;82.3;84;10.2;7.894
05.10.2020 09:12:39.638;2;41.9;34.9;82.3;84;10.2;7.894
05.10.2020 09:12:46.040;2;41.9;34.9;81.3;84;10.2;7.894
05.10.2020 09:13:07.820;2;41.9;34.9;81.3;84;10.2;7.894
05.10.2020 09:13:07.822;2;41.9;34.9;81.3;84;10.2;7.894
05.10.2020 09:13:45.654;2;41.9;34.8;81.3;84;10.2;7.894
05.10.2020 09:15:50.569;2;41.9;34.8;81.3;84;10.1;7.894
05.10.2020 09:15:50.577;2;41.9;34.8;81.3;85;10.1;7.894
05.10.2020 09:16:46.716;2;41.9;34.8;80.6;85;10.1;7.894
05.10.2020 09:17:10.227;2;41.7;34.8;80.6;85;10.1;7.894
05.10.2020 09:18:11.451;2;41.7;34.6;80.6;85;10.1;7.894
05.10.2020 09:18:18.823;2;41.7;34.6;80.6;85;10.1;7.894
05.10.2020 09:18:18.826;2;41.7;34.6;80.6;85;10.1;7.894
05.10.2020 09:20:00.000;2;41.7;34.6;80.6;85;10.1;8.033
05.10.2020 09:20:32.825;2;41.7;34.6;80.6;85;10;8.033
05.10.2020 09:20:32.828;2;41.7;34.6;80.6;85;10;8.033
05.10.2020 09:20:47.337;2;41.7;34.6;80.4;85;10;8.033
05.10.2020 09:21:40.822;2;42;34.6;80.4;85;10;8.033
05.10.2020 09:22:37.261;2;42;34.6;80.4;85;10;8.033
05.10.2020 09:23:36.323;2;42;34.6;80.4;85;10;8.033
05.10.2020 09:23:36.333;2;42;34.6;80.4;85;10;8.033
05.10.2020 09:24:48.017;2;42;34.6;79.9;85;10;8.033
05.10.2020 09:26:11.411;2;41.8;34.6;79.9;85;10;8.033
05.10.2020 09:27:03.054;2;41.8;34.4;79.9;85;10;8.033
05.10.2020 09:28:48.706;2;41.8;34.4;79.2;85;10;8.033
05.10.2020 09:29:00.077;2;41.8;34.4;79.2;85;9.9;8.033
05.10.2020 09:29:00.085;2;41.8;34.4;79.2;86;9.9;8.033
05.10.2020 09:30:00.000;2;41.8;34.4;79.2;86;9.9;8.025
05.10.2020 09:30:41.997;2;41.6;34.4;79.2;86;9.9;8.025
05.10.2020 09:31:20.332;2;41.6;34.4;79.2;86;10;8.025
05.10.2020 09:31:20.333;2;41.6;34.4;79.2;86;10;8.025
05.10.2020 09:31:28.849;2;41.6;34.3;79.2;86;10;8.025
05.10.2020 09:32:49.335;2;41.6;34.3;79.2;86;10;8.025
05.10.2020 09:33:26.084;2;41.6;34.3;79.2;86;10;8.025
05.10.2020 09:33:26.086;2;41.6;34.3;79.2;86;10;8.025
05.10.2020 09:35:12.579;2;42;34.3;79.2;86;10;8.025
05.10.2020 09:35:54.637;2;42;34.2;79.2;86;10;8.025
05.10.2020 09:36:21.335;2;42;34.2;79.2;86;10;8.025
05.10.2020 09:36:21.336;2;42;34.2;79.2;86;10;8.025
05.10.2020 09:36:50.028;2;42;34.2;78.9;86;10;8.025
05.10.2020 09:39:02.334;2;42;34.2;78.9;86;10;8.025
05.10.2020 09:39:02.344;2;42;34.2;78.9;87;10;8.025
05.10.2020 09:39:43.163;2;42;34.2;78.9;87;10;8.025
05.10.2020 09:40:00.000;2;42;34.2;78.9;87;10;8.17
05.10.2020 09:40:20.424;2;42;34.1;78.9;87;10;8.17
05.10.2020 09:40:50.730;2;42;34.1;79.2;87;10;8.17
05.10.2020 09:41:28.836;2;42;34.1;79.2;87;10;8.17
05.10.2020 09:41:28.845;2;42;34.1;79.2;87;10;8.17
05.10.2020 09:43:40.838;2;42;34.1;79.2;87;10;8.17
05.10.2020 09:43:40.846;2;42;34.1;79.2;87;10;8.17
05.10.2020 09:44:13.745;2;41.9;34.1;79.2;87;10;8.17
05.10.2020 09:44:46.212;2;41.9;34;79.2;87;10;8.17
05.10.2020 09:44:51.382;2;41.9;34;79.2;87;10;8.17
05.10.2020 09:46:42.591;2;41.9;34;79.2;87;10;8.17
05.10.2020 09:46:42.592;2;41.9;34;79.2;87;10;8.17
05.10.2020 09:48:44.327;2;42.5;34;79.2;87;10;8.17
05.10.2020 09:48:52.107;2;42.5;34;80;87;10;8.17
05.10.2020 09:49:12.004;2;42.5;33.9;80;87;10;8.17
05.10.2020 09:49:29.841;2;42.5;33.9;80;87;10;8.17
05.10.2020 09:49:29.850;2;42.5;33.9;80;87;10;8.17
05.10.2020 09:50:00.000;2;42.5;33.9;80;87;10;8.17
05.10.2020 09:52:02.593;2;42.5;33.9;80;87;10.1;8.17
05.10.2020 09:52:02.602;2;42.5;33.9;80;87;10.1;8.17
05.10.2020 09:52:52.837;2;42.5;33.9;79.2;87;10.1;8.17
05.10.2020 09:53:14.910;2;42.4;33.9;79.2;87;10.1;8.17
05.10.2020 09:53:37.793;2;42.4;33.8;79.2;87;10.1;8.17
05.10.2020 09:54:21.094;2;42.4;33.8;79.2;87;10;8.17
05.10.2020 09:54:21.103;2;42.4;33.8;79.2;87;10;8.17
05.10.2020 09:56:25.098;2;42.4;33.8;79.2;87;10;8.17
05.10.2020 09:56:25.101;2;42.4;33.8;79.2;87;10;8.17
05.10.2020 09:56:53.509;2;42.4;33.8;77.8;87;10;8.17
05.10.2020 09:57:45.495;2;42;33.8;77.8;87;10;8.17
05.10.2020 09:58:03.581;2;42;33.7;77.8;87;10;8.17
05.10.2020 10:00:00.000;2;42;33.7;77.8;87;10;8.17
05.10.2020 10:00:54.126;2;42;33.7;78.3;87;10;8.17
05.10.2020 10:01:57.847;2;42;33.7;78.3;87;10;8.17
05.10.2020 10:01:57.853;2;42;33.7;78.3;87;10;8.17
05.10.2020 10:02:16.083;2;42.5;33.7;78.3;87;10;8.17
05.10.2020 10:02:29.374;2;42.5;33.6;78.3;87;10;8.17
05.10.2020 10:04:22.600;2;42.5;33.6;78.3;87;10.1;8.17
05.10.2020 10:04:22.609;2;42.5;33.6;78.3;87;10.1;8.17
05.10.2020 10:04:54.754;2;42.5;33.6;79.1;87;10.1;8.17
05.10.2020 10:06:32.852;2;42.5;33.6;79.1;87;10.1;8.17
05.10.2020 10:06:32.862;2;42.5;33.6;79.1;87;10.1;8.17
05.10.2020 10:06:46.666;2;42.3;33.6;79.1;87;10.1;8.17
05.10.2020 10:06:55.159;2;42.3;33.6;79.1;87;10.1;8.17
05.10.2020 10:08:55.422;2;42.3;33.6;78.1;87;10.1;8.17
05.10.2020 10:09:32.860;2;42.3;33.6;78.1;87;10.1;8.17
05.10.2020 10:09:32.861;2;42.3;33.6;78.1;87;10.1;8.17
05.10.2020 10:10:00.000;2;42.3;33.6;78.1;87;10.1;8.222
05.10.2020 10:11:17.249;2;42.5;33.6;78.1;87;10.1;8.222
05.10.2020 10:11:20.952;2;42.5;33.4;78.1;87;10.1;8.222
05.10.2020 10:12:18.356;2;42.5;33.4;78.1;87;10.1;8.222
05.10.2020 10:12:18.364;2;42.5;33.4;78.1;87;10.1;8.222
05.10.2020 10:12:56.102;2;42.5;33.4;78.1;87;10.1;8.222
05.10.2020 10:14:49.358;2;42.5;33.4;78.1;87;10.1;8.222
05.10.2020 10:14:49.367;2;42.5;33.4;78.1;87;10.1;8.222
05.10.2020 10:15:46.767;2;42.5;33.4;78.1;87;10.1;8.222
05.10.2020 10:15:47.834;2;42.3;33.4;78.1;87;10.1;8.222
05.10.2020 10:16:56.755;2;42.3;33.4;78.4;87;10.1;8.222
05.10.2020 10:17:05.860;2;42.3;33.4;78.4;87;10.1;8.222
05.10.2020 10:17:05.868;2;42.3;33.4;78.4;87;10.1;8.222
05.10.2020 10:19:08.111;2;42.3;33.4;78.4;87;10.2;8.222
05.10.2020 10:19:08.119;2;42.3;33.4;78.4;87;10.2;8.222
05.10.2020 10:20:00.000;2;42.3;33.4;78.4;87;10.2;8.275
05.10.2020 10:20:12.577;2;42.3;33.4;78.4;87;10.2;8.275
05.10.2020 10:20:18.417;2;42.3;33.4;78.4;87;10.2;8.275
05.10.2020 10:20:57.394;2;42.3;33.4;78;87;10.2;8.275
05.10.2020 10:21:59.864;2;42.3;33.4;78;87;10.1;8.275
05.10.2020 10:21:59.867;2;42.3;33.4;78;87;10.1;8.275
05.10.2020 10:24:17.617;2;42.3;33.4;78;87;10.1;8.275
05.10.2020 10:24:17.619;2;42.3;33.4;78;87;10.1;8.275
05.10.2020 10:24:38.390;2;42.3;33.3;78;87;10.1;8.275
05.10.2020 10:24:49.002;2;42.5;33.3;78;87;10.1;8.275
05.10.2020 10:24:58.069;2;42.5;33.3;78.7;87;10.1;8.275
05.10.2020 10:26:20.868;2;42.5;33.3;78.7;87;10.2;8.275
05.10.2020 10:26:20.870;2;42.5;33.3;78.7;87;10.2;8.275
05.10.2020 10:28:58.763;2;42.5;33.3;78.4;87;10.2;8.275
05.10.2020 10:29:04.219;2;42.5;33.3;78.4;87;10.2;8.275
05.10.2020 10:29:13.869;2;42.5;33.3;78.4;87;10.2;8.275
05.10.2020 10:29:13.870;2;42.5;33.3;78.4;88;10.2;8.275
05.10.2020 10:29:19.596;2;42.4;33.3;78.4;88;10.2;8.275
05.10.2020 10:30:00.000;2;42.4;33.3;78.4;88;10.2;8.37
05.10.2020 10:31:52.371;2;42.4;33.3;78.4;88;10.2;8.37
05.10.2020 10:31:52.380;2;42.4;33.3;78.4;87;10.2;8.37
05.10.2020 10:32:59.462;2;42.4;33.3;78.4;87;10.2;8.37
05.10.2020 10:33:30.031;2;42.4;33.1;78.4;87;10.2;8.37
05.10.2020 10:33:50.184;2;42;33.1;78.4;87;10.2;8.37
05.10.2020 10:34:16.372;2;42;33.1;78.4;87;10.2;8.37
05.10.2020 10:34:16.381;2;42;33.1;78.4;87;10.2;8.37
05.10.2020 10:36:25.874;2;42;33.1;78.4;87;10.3;8.37
05.10.2020 10:36:25.885;2;42;33.1;78.4;88;10.3;8.37
05.10.2020 10:37:00.150;2;42;33.1;77.1;88;10.3;8.37
05.10.2020 10:37:55.845;2;42;33;77.1;88;10.3;8.37
05.10.2020 10:38:20.777;2;38.2;33;77.1;88;10.3;8.37
05.10.2020 10:39:25.126;2;38.2;33;77.1;88;10.3;8.37
05.10.2020 10:39:25.129;2;38.2;33;77.1;88;10.3;8.37
05.10.2020 10:40:00.000;2;38.2;33;77.1;88;10.3;8.423
05.10.2020 10:41:00.860;2;38.2;33;75.6;88;10.3;8.423
05.10.2020 10:42:09.880;2;38.2;33;75.6;88;10.3;8.423
05.10.2020 10:42:09.881;2;38.2;33;75.6;88;10.3;8.423
05.10.2020 10:42:21.664;2;38.2;32.8;75.6;88;10.3;8.423
05.10.2020 10:42:51.374;2;39.6;32.8;75.6;88;10.3;8.423
05.10.2020 10:44:40.131;2;39.6;32.8;75.6;88;10.3;8.423
05.10.2020 10:44:40.133;2;39.6;32.8;75.6;87;10.3;8.423
05.10.2020 10:45:01.599;2;39.6;32.8;75.8;87;10.3;8.423
05.10.2020 10:46:47.491;2;39.6;32.8;75.8;87;10.3;8.423
05.10.2020 10:46:56.134;2;39.6;32.8;75.8;87;10.3;8.423
05.10.2020 10:46:56.137;2;39.6;32.8;75.8;87;10.3;8.423
05.10.2020 10:47:21.977;2;39;32.8;75.8;87;10.3;8.423
05.10.2020 10:48:57.634;2;39;32.8;75.8;87;10.4;8.423
05.10.2020 10:48:57.636;2;39;32.8;75.8;88;10.4;8.423
05.10.2020 10:49:02.308;2;39;32.8;75.6;88;10.4;8.423
05.10.2020 10:50:00.000;2;39;32.8;75.6;88;10.4;8.476
05.10.2020 10:51:13.313;2;39;32.7;75.6;88;10.4;8.476
05.10.2020 10:51:48.634;2;39;32.7;75.6;88;10.4;8.476
05.10.2020 10:51:48.637;2;39;32.7;75.6;88;10.4;8.476
05.10.2020 10:51:52.575;2;39.7;32.7;75.6;88;10.4;8.476
05.10.2020 10:53:03.012;2;39.7;32.7;74.8;88;10.4;8.476
05.10.2020 10:54:25.385;2;39.7;32.7;74.8;88;10.4;8.476
05.10.2020 10:54:25.393;2;39.7;32.7;74.8;88;10.4;8.476
05.10.2020 10:55:39.149;2;39.7;32.6;74.8;88;10.4;8.476
05.10.2020 10:56:23.177;2;39.9;32.6;74.8;88;10.4;8.476
05.10.2020 10:56:47.639;2;39.9;32.6;74.8;88;10.4;8.476
05.10.2020 10:56:47.640;2;39.9;32.6;74.8;88;10.4;8.476
05.10.2020 10:57:03.698;2;39.9;32.6;75.6;88;10.4;8.476
05.10.2020 10:58:55.390;2;39.9;32.6;75.6;88;10.4;8.476
05.10.2020 10:58:55.392;2;39.9;32.6;75.6;88;10.4;8.476
05.10.2020 11:00:00.000;2;39.9;32.6;75.6;88;10.4;8.476
05.10.2020 11:00:04.981;2;39.9;32.5;75.6;88;10.4;8.476
05.10.2020 11:00:53.771;2;39.9;32.5;75.6;88;10.4;8.476
05.10.2020 11:01:04.401;2;39.9;32.5;76;88;10.4;8.476
05.10.2020 11:01:52.890;2;39.9;32.5;76;88;10.4;8.476
05.10.2020 11:01:52.900;2;39.9;32.5;76;88;10.4;8.476
05.10.2020 11:04:30.811;2;39.9;32.2;76;88;10.4;8.476
05.10.2020 11:05:05.065;2;39.9;32.2;76.1;88;10.4;8.476
05.10.2020 11:05:24.375;2;39.3;32.2;76.1;88;10.4;8.476
05.10.2020 11:07:04.395;2;39.3;32.2;76.1;88;10.3;8.476
05.10.2020 11:07:04.402;2;39.3;32.2;76.1;88;10.3;8.476
05.10.2020 11:08:56.644;2;39.3;32;76.1;88;10.3;8.476
05.10.2020 11:09:05.719;2;39.3;32;76.6;88;10.3;8.476
05.10.2020 11:09:18.397;2;39.3;32;76.6;88;10.3;8.476
05.10.2020 11:09:18.398;2;39.3;32;76.6;87;10.3;8.476
05.10.2020 11:09:54.972;2;39.5;32;76.6;87;10.3;8.476
05.10.2020 11:10:00.000;2;39.5;32;76.6;87;10.3;8.327
05.10.2020 11:12:22.147;2;39.5;32;76.6;87;10.3;8.327
05.10.2020 11:12:22.155;2;39.5;32;76.6;88;10.3;8.327
05.10.2020 11:13:06.380;2;39.5;32;75.6;88;10.3;8.327
05.10.2020 11:13:22.480;2;39.5;31.9;75.6;88;10.3;8.327
05.10.2020 11:14:25.568;2;38.1;31.9;75.6;88;10.3;8.327
05.10.2020 11:15:11.400;2;38.1;31.9;75.6;88;10.3;8.327
05.10.2020 11:15:11.408;2;38.1;31.9;75.6;88;10.3;8.327
05.10.2020 11:17:07.104;2;38.1;31.9;74.6;88;10.3;8.327
05.10.2020 11:17:46.152;2;38.1;31.9;74.6;88;10.2;8.327
05.10.2020 11:17:46.159;2;38.1;31.9;74.6;88;10.2;8.327
05.10.2020 11:17:48.316;2;38.1;31.7;74.6;88;10.2;8.327
05.10.2020 11:18:56.163;2;39.3;31.7;74.6;88;10.2;8.327
05.10.2020 11:20:00.000;2;39.3;31.7;74.6;88;10.2;8.37
05.10.2020 11:20:06.654;2;39.3;31.7;74.6;88;10.3;8.37
05.10.2020 11:20:06.661;2;39.3;31.7;74.6;88;10.3;8.37
05.10.2020 11:21:07.789;2;39.3;31.7;74.9;88;10.3;8.37
05.10.2020 11:22:12.654;2;39.3;31.7;74.9;88;10.3;8.37
05.10.2020 11:22:12.663;2;39.3;31.7;74.9;88;10.3;8.37
05.10.2020 11:22:14.156;2;39.3;31.7;74.9;88;10.3;8.37
05.10.2020 11:23:26.757;2;39.7;31.7;74.9;88;10.3;8.37
05.10.2020 11:25:08.156;2;39.7;31.7;74.9;88;10.2;8.37
05.10.2020 11:25:08.165;2;39.7;31.7;74.9;88;10.2;8.37
05.10.2020 11:25:08.469;2;39.7;31.7;75.8;88;10.2;8.37
05.10.2020 11:26:39.996;2;39.7;31.7;75.8;88;10.2;8.37
05.10.2020 11:27:49.408;2;39.7;31.7;75.8;88;10.2;8.37
05.10.2020 11:27:49.418;2;39.7;31.7;75.8;88;10.2;8.37
05.10.2020 11:27:57.384;2;40.8;31.7;75.8;88;10.2;8.37
05.10.2020 11:29:09.159;2;40.8;31.7;76.8;88;10.2;8.37
05.10.2020 11:30:00.000;2;40.8;31.7;76.8;88;10.2;8.37
05.10.2020 11:30:16.161;2;40.8;31.7;76.8;88;10.2;8.37
05.10.2020 11:30:16.163;2;40.8;31.7;76.8;88;10.2;8.37
05.10.2020 11:31:05.839;2;40.8;31.8;76.8;88;10.2;8.37
05.10.2020 11:32:28.012;2;40.5;31.8;76.8;88;10.2;8.37
05.10.2020 11:32:28.413;2;40.5;31.8;76.8;88;10.2;8.37
05.10.2020 11:32:28.420;2;40.5;31.8;76.8;88;10.2;8.37
05.10.2020 11:33:09.848;2;40.5;31.8;76.7;88;10.2;8.37
05.10.2020 11:35:30.171;2;40.5;31.8;76.7;88;10.2;8.37
05.10.2020 11:35:30.173;2;40.5;31.8;76.7;88;10.2;8.37
05.10.2020 11:35:31.695;2;40.5;31.8;76.7;88;10.2;8.37
05.10.2020 11:36:58.656;2;40.9;31.8;76.7;88;10.2;8.37
05.10.2020 11:37:10.535;2;40.9;31.8;76.4;88;10.2;8.37
05.10.2020 11:38:17.674;2;40.9;31.8;76.4;88;10.2;8.37
05.10.2020 11:38:17.676;2;40.9;31.8;76.4;88;10.2;8.37
05.10.2020 11:39:57.529;2;40.9;31.9;76.4;88;10.2;8.37
05.10.2020 11:40:00.000;2;40.9;31.9;76.4;88;10.2;8.37
05.10.2020 11:40:50.676;2;40.9;31.9;76.4;88;10.2;8.37
05.10.2020 11:40:50.679;2;40.9;31.9;76.4;88;10.2;8.37
05.10.2020 11:41:11.241;2;40.9;31.9;76.6;88;10.2;8.37
05.10.2020 11:41:29.278;2;41.3;31.9;76.6;88;10.2;8.37
05.10.2020 11:43:09.176;2;41.3;31.9;76.6;88;10.2;8.37
05.10.2020 11:43:09.185;2;41.3;31.9;76.6;88;10.2;8.37
05.10.2020 11:44:23.358;2;41.3;32;76.6;88;10.2;8.37
05.10.2020 11:45:11.963;2;41.3;32;77;88;10.2;8.37
05.10.2020 11:45:13.429;2;41.3;32;77;88;10.1;8.37
05.10.2020 11:45:13.430;2;41.3;32;77;88;10.1;8.37
05.10.2020 11:45:59.905;2;41.5;32;77;88;10.1;8.37
05.10.2020 11:48:07.180;2;41.5;32;77;88;10.1;8.37
05.10.2020 11:48:07.189;2;41.5;32;77;88;10.1;8.37
05.10.2020 11:48:49.188;2;41.5;32;77;88;10.1;8.37
05.10.2020 11:49:12.627;2;41.5;32;77.1;88;10.1;8.37
05.10.2020 11:50:00.000;2;41.5;32;77.1;88;10.1;8.317
05.10.2020 11:50:30.528;2;41.1;32;77.1;88;10.1;8.317
05.10.2020 11:50:46.435;2;41.1;32;77.1;88;10.1;8.317
05.10.2020 11:50:46.438;2;41.1;32;77.1;88;10.1;8.317
05.10.2020 11:53:11.433;2;41.1;32;77.1;88;10;8.317
05.10.2020 11:53:11.444;2;41.1;32;77.1;88;10;8.317
05.10.2020 11:53:13.290;2;41.1;32;75.3;88;10;8.317
05.10.2020 11:53:15.015;2;41.1;31.9;75.3;88;10;8.317
05.10.2020 11:55:01.156;2;40.4;31.9;75.3;88;10;8.317
05.10.2020 11:55:21.936;2;40.4;31.9;75.3;88;10;8.317
05.10.2020 11:55:21.946;2;40.4;31.9;75.3;89;10;8.317
05.10.2020 11:57:14.021;2;40.4;31.9;75;89;10;8.317
05.10.2020 11:57:40.845;2;40.4;31.7;75;89;10;8.317
05.10.2020 11:58:21.939;2;40.4;31.7;75;89;10;8.317
05.10.2020 11:58:21.947;2;40.4;31.7;75;89;10;8.317
05.10.2020 11:59:31.775;2;40.1;31.7;75;89;10;8.317
05.10.2020 12:00:01.000;2;40.1;31.7;75;89;10;8.358
05.10.2020 12:01:07.692;2;40.1;31.7;75;89;10;8.358
05.10.2020 12:01:07.702;2;40.1;31.7;75;89;10;8.358
05.10.2020 12:01:14.732;2;40.1;31.7;75.3;89;10;8.358
05.10.2020 12:02:06.679;2;40.1;31.5;75.3;89;10;8.358
05.10.2020 12:03:38.959;2;40.1;31.5;75.3;89;10;8.358
05.10.2020 12:03:38.972;2;40.1;31.5;75.3;89;10;8.358
05.10.2020 12:04:02.401;2;40.4;31.5;75.3;89;10;8.358
05.10.2020 12:05:15.416;2;40.4;31.5;75.3;89;10;8.358
05.10.2020 12:05:55.694;2;40.4;31.5;75.3;89;10.1;8.358
05.10.2020 12:05:55.697;2;40.4;31.5;75.3;89;10.1;8.358
05.10.2020 12:06:32.504;2;40.4;31.5;75.3;89;10.1;8.358
05.10.2020 12:07:58.193;2;40.4;31.5;75.3;89;10;8.358
05.10.2020 12:07:58.196;2;40.4;31.5;75.3;89;10;8.358
05.10.2020 12:08:32.648;2;41.3;31.5;75.3;89;10;8.358
05.10.2020 12:09:16.109;2;41.3;31.5;75.9;89;10;8.358
05.10.2020 12:10:00.000;2;41.3;31.5;75.9;89;10;8.358
05.10.2020 12:10:50.193;2;41.3;31.5;75.9;89;10.1;8.358
05.10.2020 12:10:50.200;2;41.3;31.5;75.9;89;10.1;8.358
05.10.2020 12:10:58.326;2;41.3;31.5;75.9;89;10.1;8.358
05.10.2020 12:13:03.264;2;41.3;31.5;75.9;89;10.1;8.358
05.10.2020 12:13:16.817;2;41.3;31.5;75.4;89;10.1;8.358
05.10.2020 12:13:27.694;2;41.3;31.5;75.4;89;10;8.358
05.10.2020 12:13:27.703;2;41.3;31.5;75.4;89;10;8.358
05.10.2020 12:15:24.147;2;41.3;31.5;75.4;89;10;8.358
05.10.2020 12:15:50.695;2;41.3;31.5;75.4;89;10;8.358
05.10.2020 12:15:50.704;2;41.3;31.5;75.4;89;10;8.358
05.10.2020 12:17:17.514;2;41.3;31.5;75.7;89;10;8.358
05.10.2020 12:17:33.888;2;41.6;31.5;75.7;89;10;8.358
05.10.2020 12:17:59.447;2;41.6;31.5;75.7;89;10.1;8.358
05.10.2020 12:17:59.455;2;41.6;31.5;75.7;89;10.1;8.358
05.10.2020 12:19:49.973;2;41.6;31.5;75.7;89;10.1;8.358
05.10.2020 12:20:00.000;2;41.6;31.5;75.7;89;10.1;8.411
05.10.2020 12:20:57.699;2;41.6;31.5;75.7;89;10.1;8.411
05.10.2020 12:20:57.702;2;41.6;31.5;75.7;89;10.1;8.411
05.10.2020 12:21:18.189;2;41.6;31.5;75.7;89;10.1;8.411
05.10.2020 12:22:04.509;2;41.9;31.5;75.7;89;10.1;8.411
05.10.2020 12:23:41.452;2;41.9;31.5;75.7;89;10.2;8.411
05.10.2020 12:23:41.454;2;41.9;31.5;75.7;89;10.2;8.411
05.10.2020 12:24:15.795;2;41.9;31.5;75.7;89;10.2;8.411
05.10.2020 12:25:18.840;2;41.9;31.5;75;89;10.2;8.411
05.10.2020 12:26:10.954;2;41.9;31.5;75;89;10.1;8.411
05.10.2020 12:26:10.957;2;41.9;31.5;75;89;10.1;8.411
05.10.2020 12:26:35.129;2;42.1;31.5;75;89;10.1;8.411
05.10.2020 12:28:25.952;2;42.1;31.5;75;89;10;8.411
05.10.2020 12:28:25.961;2;42.1;31.5;75;89;10;8.411
05.10.2020 12:28:41.832;2;42.1;31.5;75;89;10;8.411
05.10.2020 12:29:19.546;2;42.1;31.5;76.9;89;10;8.411
05.10.2020 12:30:00.000;2;42.1;31.5;76.9;89;10;8.358
05.10.2020 12:30:26.453;2;42.1;31.5;76.9;89;10.1;8.358
05.10.2020 12:30:26.462;2;42.1;31.5;76.9;89;10.1;8.358
05.10.2020 12:31:05.751;2;42.4;31.5;76.9;89;10.1;8.358
05.10.2020 12:33:07.652;2;42.4;31.6;76.9;89;10.1;8.358
05.10.2020 12:33:16.706;2;42.4;31.6;76.9;89;10.1;8.358
05.10.2020 12:33:16.714;2;42.4;31.6;76.9;89;10.1;8.358
05.10.2020 12:33:20.214;2;42.4;31.6;75.8;89;10.1;8.358
05.10.2020 12:35:36.370;2;42.6;31.6;75.8;89;10.1;8.358
05.10.2020 12:35:52.457;2;42.6;31.6;75.8;89;10.1;8.358
05.10.2020 12:35:52.466;2;42.6;31.6;75.8;89;10.1;8.358
05.10.2020 12:37:20.931;2;42.6;31.6;75.8;89;10.1;8.358
05.10.2020 12:37:33.476;2;42.6;31.6;75.8;89;10.1;8.358
05.10.2020 12:38:13.711;2;42.6;31.6;75.8;89;10.2;8.358
05.10.2020 12:38:13.714;2;42.6;31.6;75.8;89;10.2;8.358
05.10.2020 12:40:00.000;2;42.6;31.6;75.8;89;10.2;8.465
05.10.2020 12:40:06.985;2;42.6;31.6;75.8;89;10.2;8.465
05.10.2020 12:40:20.460;2;42.6;31.6;75.8;89;10.2;8.465
05.10.2020 12:40:20.468;2;42.6;31.6;75.8;89;10.2;8.465
05.10.2020 12:41:21.601;2;42.6;31.6;76.6;89;10.2;8.465
05.10.2020 12:41:59.314;2;42.6;31.6;76.6;89;10.2;8.465
05.10.2020 12:43:16.963;2;42.6;31.6;76.6;89;10.3;8.465
05.10.2020 12:43:16.966;2;42.6;31.6;76.6;89;10.3;8.465
05.10.2020 12:44:37.614;2;42.2;31.6;76.6;89;10.3;8.465
05.10.2020 12:45:22.310;2;42.2;31.6;76.8;89;10.3;8.465
05.10.2020 12:45:58.965;2;42.2;31.6;76.8;89;10.4;8.465
05.10.2020 12:45:58.966;2;42.2;31.6;76.8;89;10.4;8.465
05.10.2020 12:46:25.145;2;42.2;31.6;76.8;89;10.4;8.465
05.10.2020 12:48:26.464;2;42.2;31.6;76.8;89;10.4;8.465
05.10.2020 12:48:26.471;2;42.2;31.6;76.8;89;10.4;8.465
05.10.2020 12:49:08.234;2;41.9;31.6;76.8;89;10.4;8.465
05.10.2020 12:49:22.987;2;41.9;31.6;76.3;89;10.4;8.465
05.10.2020 12:50:00.000;2;41.9;31.6;76.3;89;10.4;8.573
05.10.2020 12:50:39.716;2;41.9;31.6;76.3;89;10.5;8.573
05.10.2020 12:50:39.726;2;41.9;31.6;76.3;89;10.5;8.573
05.10.2020 12:50:50.982;2;41.9;31.6;76.3;89;10.5;8.573
05.10.2020 12:53:23.700;2;41.9;31.6;77.1;89;10.5;8.573
